customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaymentMethod,MonthlyCharges,Churn
CUST108596,Female,0.0,Yes,Yes,50.0,Yes,Fiber optic,No internet service,Yes,No internet service,Month-to-month,Electronic check,45.87,No
CUST108597,Female,0.0,Yes,Yes,65.0,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,Bank transfer (automatic),63.71,No
CUST108598,Male,0.0,Yes,Yes,64.0,Yes,Fiber optic,No,Yes,No internet service,One year,,24.91,No
CUST108599,Female,0.0,No,No,59.0,Yes,DSL,No,Yes,No,Two year,Electronic check,72.54,No
CUST108600,Female,0.0,No,Yes,25.0,Yes,No,No,Yes,No,One year,Credit card (automatic),40.42,No
CUST108601,Male,0.0,No,No,1.0,Yes,DSL,Yes,No internet service,Yes,Two year,Credit card (automatic),35.23,No
CUST108602,Male,0.0,No,Yes,28.0,Yes,No,Yes,No internet service,Yes,Month-to-month,Credit card (automatic),53.65,No
CUST108603,Female,0.0,No,Yes,1.0,Yes,Fiber optic,Yes,No internet service,No internet service,One year,Electronic check,92.23,Yes
CUST108604,Male,0.0,Yes,No,41.0,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,Credit card (automatic),54.3,No
CUST108605,Female,0.0,No,Yes,43.0,Yes,No,No internet service,No,No internet service,One year,Electronic check,94.91,No
CUST108606,,0.0,No,No,24.0,Yes,Fiber optic,No internet service,Yes,No internet service,,Mailed check,117.84,Yes
CUST108607,Male,1.0,No,Yes,10.0,Yes,No,No internet service,No,Yes,One year,Electronic check,114.28,No
CUST108608,Female,0.0,No,Yes,37.0,Yes,DSL,No internet service,No,No,Two year,Bank transfer (automatic),40.54,No
CUST108609,Male,0.0,No,Yes,1.0,Yes,Fiber optic,No,No internet service,No internet service,Month-to-month,Electronic check,112.92,No
CUST108610,Male,1.0,No,Yes,19.0,Yes,Fiber optic,Yes,No,No internet service,Two year,Mailed check,106.08,Yes
CUST108611,Male,0.0,Yes,Yes,69.0,Yes,No,No internet service,Yes,No internet service,Month-to-month,Credit card (automatic),20.88,No
CUST108612,Male,0.0,Yes,Yes,65.0,Yes,DSL,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),117.08,Yes
CUST108613,Female,0.0,Yes,Yes,45.0,Yes,Fiber optic,Yes,No,No,Month-to-month,Mailed check,115.68,No
CUST108614,Male,1.0,No,Yes,26.0,No,,No internet service,Yes,No internet service,Month-to-month,Mailed check,93.68,No
CUST108615,Male,0.0,Yes,No,0.0,Yes,DSL,No,No internet service,No internet service,One year,Electronic check,79.55,No
CUST108616,Female,0.0,Yes,,46.0,No,No,No internet service,No,Yes,Month-to-month,Credit card (automatic),118.99,No
CUST108617,Female,1.0,No,,35.0,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,Bank transfer (automatic),37.93,No
CUST108618,Male,0.0,Yes,Yes,51.0,Yes,Fiber optic,No,No internet service,,Month-to-month,Credit card (automatic),97.03,No
CUST108619,Female,0.0,No,No,11.0,Yes,No,Yes,Yes,No,Month-to-month,Bank transfer (automatic),110.24,No
CUST108620,Male,0.0,No,No,59.0,Yes,,No internet service,No internet service,No,Month-to-month,Electronic check,68.99,No
CUST108621,Female,0.0,,No,57.0,Yes,Fiber optic,No,No internet service,No internet service,One year,Credit card (automatic),48.41,No
CUST108622,Female,0.0,No,No,30.0,Yes,DSL,No,No internet service,Yes,Month-to-month,Credit card (automatic),63.37,Yes
CUST108623,Female,1.0,No,No,2.0,Yes,No,No internet service,Yes,No,Month-to-month,Bank transfer (automatic),117.14,
CUST108624,Male,0.0,Yes,,33.0,Yes,No,Yes,Yes,No internet service,Month-to-month,Bank transfer (automatic),93.74,No
CUST108625,Male,0.0,No,Yes,26.0,Yes,Fiber optic,No internet service,No,No,Month-to-month,Electronic check,73.79,No
CUST108626,Female,0.0,No,No,54.0,Yes,Fiber optic,Yes,Yes,No internet service,Month-to-month,Bank transfer (automatic),29.25,No
CUST108627,Female,0.0,No,No,17.0,No,No,No,No,No,Month-to-month,Electronic check,88.55,Yes
CUST108628,Male,1.0,Yes,No,1.0,Yes,DSL,No,No internet service,No,One year,Bank transfer (automatic),44.98,No
CUST108629,Male,0.0,Yes,No,70.0,Yes,No,No,Yes,No internet service,Month-to-month,Credit card (automatic),118.86,Yes
CUST108630,Male,0.0,Yes,Yes,17.0,Yes,Fiber optic,No,No internet service,No,Month-to-month,Mailed check,70.74,No
CUST108631,Female,1.0,Yes,No,5.0,,No,No,Yes,No internet service,Two year,Credit card (automatic),80.66,No
CUST108632,Male,,No,No,61.0,Yes,No,Yes,No,Yes,Two year,Bank transfer (automatic),119.93,No
CUST108633,Female,0.0,No,,51.0,Yes,No,No internet service,No,No internet service,Two year,Electronic check,94.78,No
CUST108634,Female,0.0,No,No,19.0,Yes,Fiber optic,No,Yes,No internet service,One year,Mailed check,67.61,Yes
CUST108635,Female,0.0,Yes,Yes,34.0,Yes,DSL,Yes,Yes,No internet service,Month-to-month,Credit card (automatic),74.21,Yes
CUST108636,Male,0.0,No,No,49.0,Yes,No,Yes,No,Yes,Month-to-month,Credit card (automatic),110.29,Yes
CUST108637,Female,0.0,No,No,58.0,Yes,Fiber optic,No,No,No internet service,Month-to-month,Electronic check,113.55,Yes
CUST108638,Female,1.0,No,Yes,26.0,Yes,No,No internet service,No,No,Month-to-month,Bank transfer (automatic),67.38,No
CUST108639,Male,0.0,Yes,Yes,15.0,Yes,DSL,No internet service,No internet service,No,Month-to-month,Mailed check,53.45,Yes
CUST108640,,0.0,No,Yes,1.0,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,Electronic check,,No
CUST108641,Female,0.0,Yes,Yes,61.0,Yes,No,No,No,No,Month-to-month,Electronic check,34.24,Yes
CUST108642,Female,0.0,No,,58.0,Yes,Fiber optic,Yes,No internet service,No,Two year,Mailed check,58.55,No
CUST108643,Female,0.0,Yes,No,68.0,Yes,Fiber optic,No internet service,No internet service,Yes,Month-to-month,Credit card (automatic),20.19,No
CUST108644,Male,0.0,Yes,Yes,53.0,Yes,DSL,No internet service,Yes,Yes,Month-to-month,Credit card (automatic),103.53,No
CUST108645,Female,0.0,No,No,15.0,Yes,DSL,No,No internet service,Yes,Month-to-month,Mailed check,22.97,No
CUST108646,Female,0.0,Yes,,17.0,Yes,No,No,No,No internet service,One year,Credit card (automatic),73.71,No
CUST108647,Male,0.0,Yes,Yes,17.0,Yes,Fiber optic,No internet service,No internet service,Yes,Month-to-month,Electronic check,,No
CUST108648,Female,0.0,Yes,No,32.0,Yes,DSL,No,No,No,Month-to-month,Bank transfer (automatic),51.31,No
CUST108649,Male,0.0,No,Yes,69.0,No,,No internet service,No,Yes,Month-to-month,Credit card (automatic),99.93,No
CUST108650,Female,0.0,Yes,Yes,49.0,Yes,DSL,Yes,Yes,No internet service,Two year,Mailed check,31.76,Yes
CUST108651,Female,0.0,Yes,No,31.0,Yes,Fiber optic,,Yes,No,Month-to-month,Mailed check,31.2,No
CUST108652,Male,0.0,Yes,No,53.0,Yes,DSL,No,No,Yes,Month-to-month,Mailed check,41.09,Yes
CUST108653,Male,0.0,No,Yes,60.0,No,DSL,Yes,No internet service,No internet service,One year,Bank transfer (automatic),99.83,No
CUST108654,Male,0.0,Yes,Yes,29.0,Yes,Fiber optic,Yes,Yes,No internet service,Month-to-month,Bank transfer (automatic),81.9,
CUST108655,Female,0.0,Yes,No,60.0,Yes,No,No,No internet service,No internet service,One year,Credit card (automatic),102.81,Yes
CUST108656,Male,,Yes,No,1.0,No,No,No internet service,Yes,Yes,Month-to-month,Mailed check,47.14,No
CUST108657,Female,0.0,Yes,Yes,22.0,Yes,Fiber optic,Yes,No internet service,No internet service,Two year,Mailed check,35.83,No
CUST108658,Male,0.0,Yes,Yes,12.0,Yes,Fiber optic,No internet service,No internet service,Yes,Month-to-month,Bank transfer (automatic),73.82,No
CUST108659,,0.0,No,No,12.0,Yes,No,Yes,No internet service,Yes,Two year,Bank transfer (automatic),21.55,No
CUST108660,Female,0.0,Yes,No,14.0,Yes,No,Yes,No internet service,No,Month-to-month,Bank transfer (automatic),67.71,No
CUST108661,Male,0.0,No,Yes,26.0,Yes,DSL,No,No internet service,Yes,Month-to-month,Electronic check,115.79,Yes
CUST108662,Female,1.0,No,Yes,52.0,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Mailed check,84.17,Yes
CUST108663,Female,0.0,No,No,42.0,Yes,Fiber optic,No,No,,One year,Credit card (automatic),69.62,No
CUST108664,Male,0.0,Yes,Yes,31.0,Yes,DSL,Yes,No,Yes,One year,Electronic check,38.01,No
CUST108665,Male,0.0,No,No,35.0,Yes,No,,No,No,Month-to-month,Mailed check,64.86,No
CUST108666,Female,0.0,Yes,Yes,13.0,Yes,Fiber optic,No,No,Yes,Two year,Bank transfer (automatic),74.12,No
CUST108667,Male,1.0,Yes,Yes,53.0,No,No,Yes,Yes,Yes,Two year,Mailed check,69.17,No
CUST108668,Male,0.0,Yes,No,54.0,Yes,No,No internet service,No internet service,No,Month-to-month,Bank transfer (automatic),73.66,No
CUST108669,Female,0.0,,No,39.0,Yes,DSL,Yes,No internet service,Yes,Month-to-month,Bank transfer (automatic),116.59,No
CUST108670,Female,1.0,No,Yes,58.0,Yes,DSL,No,No internet service,No,Month-to-month,Bank transfer (automatic),37.73,Yes
CUST108671,Male,1.0,Yes,No,57.0,No,No,No,No,Yes,One year,Credit card (automatic),58.62,No
CUST108672,Male,0.0,Yes,Yes,57.0,Yes,DSL,No,No,No internet service,Month-to-month,Bank transfer (automatic),33.15,No
CUST108673,Male,0.0,No,Yes,7.0,No,DSL,No,Yes,No internet service,Month-to-month,Mailed check,59.99,No
CUST108674,Female,0.0,No,No,6.0,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,Bank transfer (automatic),27.78,No
CUST108675,Male,1.0,No,No,,Yes,DSL,Yes,Yes,No internet service,Two year,Electronic check,54.17,Yes
CUST108676,Female,0.0,Yes,No,4.0,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Credit card (automatic),57.48,No
CUST108677,Female,0.0,No,,1.0,Yes,No,,No,Yes,,Bank transfer (automatic),92.18,No
CUST108678,Female,0.0,No,No,9.0,Yes,No,Yes,No,No,Two year,Bank transfer (automatic),111.22,No
CUST108679,Female,0.0,No,No,8.0,Yes,No,Yes,No,Yes,One year,Electronic check,69.64,Yes
CUST108680,Female,0.0,Yes,No,23.0,Yes,DSL,Yes,Yes,No internet service,,Electronic check,97.17,No
CUST108681,Male,0.0,No,No,23.0,Yes,Fiber optic,No internet service,No internet service,Yes,Month-to-month,Mailed check,59.42,No
CUST108682,Male,0.0,Yes,No,59.0,Yes,DSL,No internet service,Yes,No,Two year,Electronic check,46.83,No
CUST108683,Male,0.0,No,Yes,64.0,Yes,DSL,Yes,No internet service,No,One year,Mailed check,33.3,No
CUST108684,Female,0.0,Yes,No,12.0,Yes,No,No internet service,No internet service,No,Month-to-month,Credit card (automatic),,No
CUST108685,Female,0.0,Yes,No,,Yes,DSL,No,Yes,No,Month-to-month,Mailed check,,No
CUST108686,Male,0.0,,Yes,36.0,,No,Yes,No,No,One year,Bank transfer (automatic),79.25,Yes
CUST108687,Male,0.0,No,No,19.0,Yes,Fiber optic,No internet service,Yes,Yes,Month-to-month,,40.26,No
CUST108688,Female,0.0,No,No,23.0,Yes,No,Yes,Yes,,Month-to-month,Mailed check,94.27,No
CUST108689,Female,0.0,No,Yes,48.0,Yes,Fiber optic,Yes,Yes,Yes,One year,Bank transfer (automatic),27.04,No
CUST108690,Male,0.0,Yes,No,,Yes,Fiber optic,No,No internet service,Yes,Two year,Credit card (automatic),,No
CUST108691,Female,0.0,Yes,Yes,50.0,Yes,DSL,No internet service,Yes,No,Month-to-month,Electronic check,36.51,Yes
CUST108692,Female,0.0,Yes,Yes,5.0,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,Credit card (automatic),87.72,Yes
CUST108693,Female,0.0,No,No,34.0,Yes,No,No internet service,No internet service,Yes,Month-to-month,Bank transfer (automatic),46.96,No
CUST108694,,0.0,Yes,No,22.0,Yes,No,No internet service,No,No,One year,Electronic check,107.97,No
CUST108695,Female,0.0,Yes,No,20.0,Yes,No,No,No,No,Month-to-month,Mailed check,27.38,No
CUST108696,Female,0.0,No,Yes,33.0,Yes,Fiber optic,Yes,No internet service,No internet service,One year,Electronic check,113.54,No
CUST108697,Female,0.0,No,Yes,21.0,Yes,No,No internet service,Yes,No internet service,,Bank transfer (automatic),18.51,Yes
CUST108698,Male,0.0,No,No,54.0,Yes,Fiber optic,No internet service,No internet service,No,Month-to-month,Electronic check,111.57,No
CUST108699,Female,0.0,No,Yes,13.0,Yes,No,Yes,No,No internet service,One year,Mailed check,31.32,Yes
CUST108700,Female,1.0,Yes,No,64.0,Yes,DSL,No,No internet service,No internet service,Month-to-month,Electronic check,20.39,No
CUST108701,Male,0.0,Yes,No,26.0,,DSL,No internet service,No internet service,Yes,Month-to-month,Electronic check,45.41,Yes
CUST108702,Female,0.0,No,Yes,37.0,Yes,Fiber optic,No,No internet service,No,Month-to-month,Mailed check,52.32,No
CUST108703,Male,0.0,Yes,Yes,12.0,No,Fiber optic,Yes,Yes,No internet service,One year,,93.01,No
CUST108704,Female,0.0,No,Yes,66.0,No,Fiber optic,No internet service,No,No internet service,Month-to-month,Bank transfer (automatic),109.62,No
CUST108705,Female,0.0,No,No,46.0,Yes,No,No,No internet service,No,One year,Electronic check,57.35,No
CUST108706,Female,0.0,No,No,55.0,Yes,Fiber optic,Yes,Yes,No,One year,Mailed check,43.64,No
CUST108707,Male,0.0,Yes,No,64.0,Yes,DSL,Yes,Yes,Yes,Month-to-month,Mailed check,46.58,No
CUST108708,Male,1.0,Yes,Yes,71.0,Yes,Fiber optic,No,No internet service,No,Two year,Mailed check,107.33,No
CUST108709,Female,0.0,No,No,18.0,Yes,DSL,No,Yes,Yes,,Mailed check,23.51,
CUST108710,Male,0.0,Yes,Yes,23.0,Yes,DSL,No,No,No internet service,Two year,Electronic check,62.31,No
CUST108711,Female,0.0,Yes,Yes,17.0,No,,Yes,No,No,One year,Credit card (automatic),40.51,Yes
CUST108712,Female,1.0,Yes,Yes,36.0,Yes,DSL,Yes,No,No,One year,Mailed check,54.4,Yes
CUST108713,Female,0.0,Yes,No,64.0,No,,Yes,Yes,No internet service,Month-to-month,Bank transfer (automatic),44.62,No
CUST108714,Female,0.0,No,No,53.0,No,Fiber optic,Yes,No internet service,No internet service,Month-to-month,Bank transfer (automatic),97.65,No
CUST108715,Male,0.0,Yes,No,40.0,Yes,No,Yes,Yes,No internet service,Month-to-month,Bank transfer (automatic),43.73,No
CUST108716,Female,0.0,No,No,34.0,Yes,DSL,No,Yes,No internet service,One year,Credit card (automatic),109.87,
CUST108717,Male,0.0,No,No,52.0,Yes,,Yes,Yes,No,One year,Electronic check,90.06,Yes
CUST108718,Female,0.0,Yes,No,33.0,Yes,No,Yes,Yes,No internet service,Month-to-month,Mailed check,47.85,No
CUST108719,Female,0.0,No,Yes,64.0,Yes,Fiber optic,Yes,Yes,No internet service,Month-to-month,Mailed check,24.67,No
CUST108720,Female,0.0,No,No,40.0,No,Fiber optic,No internet service,,No,Month-to-month,Credit card (automatic),35.56,No
CUST108721,Male,0.0,No,No,47.0,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,Electronic check,71.12,No
CUST108722,Female,0.0,No,Yes,48.0,Yes,DSL,Yes,No,Yes,One year,Mailed check,102.24,No
CUST108723,Female,0.0,No,No,53.0,Yes,No,No,Yes,No internet service,Month-to-month,Bank transfer (automatic),57.15,Yes
CUST108724,Female,1.0,Yes,Yes,34.0,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,58.85,Yes
CUST108725,Female,1.0,No,No,27.0,Yes,DSL,No,Yes,Yes,Month-to-month,Electronic check,111.32,Yes
CUST108726,Female,0.0,No,Yes,29.0,Yes,,No internet service,Yes,No internet service,Two year,Credit card (automatic),61.53,No
CUST108727,Female,0.0,Yes,Yes,67.0,Yes,Fiber optic,No internet service,No,No,Month-to-month,Electronic check,35.36,No
CUST108728,Female,0.0,Yes,,7.0,Yes,No,No internet service,No internet service,No internet service,Two year,Electronic check,36.63,No
CUST108729,Female,1.0,Yes,Yes,50.0,Yes,No,Yes,No,No internet service,Month-to-month,Mailed check,104.71,No
CUST108730,Female,0.0,No,No,69.0,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,Mailed check,66.95,No
CUST108731,Male,0.0,No,Yes,5.0,Yes,No,Yes,No,No,Month-to-month,Bank transfer (automatic),97.93,Yes
CUST108732,Male,0.0,Yes,No,44.0,Yes,No,No internet service,No internet service,Yes,Month-to-month,Mailed check,76.39,No
CUST108733,Male,0.0,Yes,Yes,42.0,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,Mailed check,39.41,No
CUST108734,Female,0.0,Yes,No,24.0,Yes,No,No,No,Yes,Two year,Bank transfer (automatic),43.38,No
CUST108735,Female,0.0,No,No,6.0,Yes,DSL,No,No internet service,No internet service,Two year,Electronic check,31.97,No
CUST108736,Male,0.0,No,,48.0,Yes,No,No internet service,Yes,No internet service,One year,Mailed check,28.3,Yes
CUST108737,,0.0,No,No,37.0,Yes,No,No,Yes,Yes,Month-to-month,Bank transfer (automatic),80.35,No
CUST108738,Female,1.0,No,Yes,54.0,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Mailed check,98.63,No
CUST108739,Male,0.0,No,No,6.0,Yes,No,Yes,No internet service,Yes,Month-to-month,Mailed check,87.89,No
CUST108740,Male,0.0,Yes,Yes,67.0,Yes,DSL,Yes,Yes,Yes,Two year,Bank transfer (automatic),110.16,Yes
CUST108741,Male,0.0,No,Yes,45.0,Yes,DSL,No,No,No,One year,,,No
CUST108742,Female,0.0,Yes,Yes,31.0,No,Fiber optic,No,Yes,No,Month-to-month,Bank transfer (automatic),114.49,No
CUST108743,Male,0.0,No,Yes,32.0,Yes,DSL,No,No internet service,No internet service,Month-to-month,Electronic check,96.48,
CUST108744,,0.0,Yes,Yes,68.0,Yes,DSL,No internet service,Yes,No,One year,Bank transfer (automatic),66.76,No
CUST108745,Female,1.0,No,Yes,39.0,Yes,DSL,No internet service,Yes,No,Month-to-month,Bank transfer (automatic),53.48,No
CUST108746,Male,1.0,Yes,No,41.0,Yes,Fiber optic,No internet service,No internet service,No internet service,Month-to-month,Mailed check,26.04,Yes
CUST108747,Male,0.0,No,Yes,46.0,Yes,Fiber optic,No internet service,No internet service,No internet service,Month-to-month,Bank transfer (automatic),113.47,No
CUST108748,Female,0.0,Yes,No,22.0,Yes,DSL,Yes,Yes,No,Two year,Electronic check,47.12,Yes
CUST108749,Female,0.0,Yes,No,18.0,No,DSL,No,No internet service,Yes,Month-to-month,Credit card (automatic),33.71,Yes
CUST108750,Male,0.0,No,No,54.0,Yes,No,No,No,No,Month-to-month,Electronic check,26.66,No
CUST108751,Male,0.0,Yes,Yes,,Yes,DSL,No internet service,Yes,No,Two year,Credit card (automatic),42.95,No
CUST108752,Male,1.0,Yes,No,2.0,Yes,Fiber optic,No internet service,Yes,Yes,Two year,Mailed check,105.13,No
CUST108753,Female,0.0,Yes,Yes,34.0,Yes,No,No,No,Yes,Month-to-month,Mailed check,114.81,No
CUST108754,Female,0.0,No,Yes,0.0,Yes,Fiber optic,No internet service,Yes,No internet service,Two year,Mailed check,43.52,No
CUST108755,Male,1.0,No,No,40.0,Yes,DSL,No internet service,Yes,Yes,Month-to-month,Bank transfer (automatic),103.59,No
CUST108756,Female,1.0,No,No,46.0,Yes,No,No,Yes,Yes,One year,Bank transfer (automatic),77.99,No
CUST108757,Female,0.0,,Yes,66.0,No,No,No internet service,Yes,,One year,Mailed check,,No
CUST108758,Male,0.0,Yes,Yes,43.0,Yes,No,Yes,No internet service,Yes,One year,Credit card (automatic),47.98,No
CUST108759,Male,0.0,No,Yes,25.0,Yes,Fiber optic,Yes,No,Yes,Month-to-month,,58.71,No
CUST108760,Female,0.0,No,No,46.0,Yes,DSL,,No internet service,Yes,Month-to-month,Mailed check,32.59,No
CUST108761,Female,0.0,Yes,No,42.0,Yes,Fiber optic,Yes,No,No,One year,Bank transfer (automatic),84.28,Yes
CUST108762,Female,0.0,No,No,53.0,Yes,No,Yes,Yes,No internet service,Month-to-month,Credit card (automatic),21.45,No
CUST108763,,0.0,No,Yes,66.0,Yes,No,No internet service,No,No internet service,Month-to-month,Electronic check,108.83,No
CUST108764,Male,0.0,Yes,No,6.0,Yes,DSL,No,Yes,No,Two year,Mailed check,95.24,No
CUST108765,Male,0.0,Yes,No,51.0,Yes,DSL,No,Yes,No internet service,One year,Electronic check,53.05,
CUST108766,Male,0.0,No,No,,Yes,DSL,No internet service,No internet service,No,Month-to-month,Bank transfer (automatic),68.48,No
CUST108767,Male,0.0,No,Yes,23.0,Yes,DSL,No,Yes,No,Month-to-month,Credit card (automatic),60.32,No
CUST108768,Male,0.0,Yes,Yes,29.0,Yes,DSL,Yes,Yes,Yes,Month-to-month,Credit card (automatic),115.09,No
CUST108769,Female,0.0,Yes,No,29.0,Yes,Fiber optic,No internet service,Yes,No,One year,Bank transfer (automatic),68.06,No
CUST108770,Female,1.0,No,Yes,26.0,Yes,DSL,No,Yes,Yes,One year,Credit card (automatic),114.61,No
CUST108771,Female,0.0,No,Yes,63.0,No,Fiber optic,Yes,Yes,Yes,Month-to-month,Credit card (automatic),97.64,Yes
CUST108772,Female,0.0,No,No,23.0,Yes,No,No,No internet service,Yes,Two year,Credit card (automatic),97.14,No
CUST108773,Male,0.0,No,Yes,31.0,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,Credit card (automatic),90.33,Yes
CUST108774,Female,1.0,No,No,42.0,Yes,,No internet service,No internet service,No internet service,Two year,Credit card (automatic),87.0,No
CUST108775,Male,0.0,Yes,,18.0,No,No,No,Yes,No,One year,Electronic check,58.46,No
CUST108776,Female,0.0,No,Yes,50.0,Yes,Fiber optic,Yes,No,No internet service,One year,Bank transfer (automatic),28.38,No
CUST108777,Female,1.0,Yes,Yes,37.0,No,No,No internet service,No internet service,No,Month-to-month,Electronic check,69.37,No
CUST108778,Male,0.0,Yes,Yes,12.0,No,No,,No internet service,No internet service,Two year,Electronic check,97.88,No
CUST108779,Female,0.0,Yes,Yes,13.0,No,DSL,No,No internet service,No,Month-to-month,Credit card (automatic),30.56,No
CUST108780,Female,0.0,Yes,Yes,1.0,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Bank transfer (automatic),66.26,No
CUST108781,Male,1.0,Yes,Yes,41.0,Yes,DSL,Yes,No internet service,No internet service,Month-to-month,Bank transfer (automatic),43.91,No
